"id","opportunity","percentile","cutoff","accessibility"
"way/343910095","hospital",50,30,1
"way/343910096","hospital",50,30,1
"way/343910097","hospital",50,30,1
"way/343910098","hospital",50,30,1
"way/343910099","hospital",50,30,1
"way/343910100","hospital",50,30,1
"way/343910102","hospital",50,30,1
"way/343910104","hospital",50,30,1
"way/343910106","hospital",50,30,1
"way/343910107","hospital",50,30,1
"way/343910108","hospital",50,30,1
"way/343910109","hospital",50,30,1
"way/343910110","hospital",50,30,1
"way/343910111","hospital",50,30,1
"way/343910112","hospital",50,30,1
"way/343910113","hospital",50,30,1
"way/343910114","hospital",50,30,1
"way/343910115","hospital",50,30,1
"way/343910116","hospital",50,30,1
"way/343910117","hospital",50,30,1
"way/343910120","hospital",50,30,1
"way/343910121","hospital",50,30,1
"way/343910123","hospital",50,30,1
"way/343910124","hospital",50,30,1
"way/343910126","hospital",50,30,1
"way/343910127","hospital",50,30,1
"way/343910128","hospital",50,30,1
"way/343910130","hospital",50,30,1
"way/343910133","hospital",50,30,1
"way/343910134","hospital",50,30,1
"way/343910136","hospital",50,30,1
"way/343910137","hospital",50,30,1
"way/343910139","hospital",50,30,1
"way/343911424","hospital",50,30,1
"way/343914453","hospital",50,30,1
"way/343914454","hospital",50,30,1
"way/343914457","hospital",50,30,1
"way/343914464","hospital",50,30,1
"way/343914468","hospital",50,30,1
"way/343914478","hospital",50,30,1
"way/343914481","hospital",50,30,1
"way/344094991","hospital",50,30,2
"way/344095001","hospital",50,30,2
"way/344095003","hospital",50,30,2
"way/344137363","hospital",50,30,2
"way/344137364","hospital",50,30,2
"way/344137367","hospital",50,30,2
"way/344137368","hospital",50,30,2
"way/344137370","hospital",50,30,2
"way/344137371","hospital",50,30,2
"way/344296203","hospital",50,30,0
"way/344296204","hospital",50,30,0
"way/344296205","hospital",50,30,0
"way/344296206","hospital",50,30,0
"way/344298701","hospital",50,30,0
"way/344299122","hospital",50,30,0
"way/344299124","hospital",50,30,0
"way/344300234","hospital",50,30,0
"way/344300235","hospital",50,30,0
"way/344775770","hospital",50,30,2
"way/344775771","hospital",50,30,2
"way/344775772","hospital",50,30,2
"way/344775773","hospital",50,30,2
"way/344775774","hospital",50,30,2
"way/344775775","hospital",50,30,2
"way/344775776","hospital",50,30,2
"way/344775777","hospital",50,30,2
"way/344775778","hospital",50,30,2
"way/344775779","hospital",50,30,2
"way/344775780","hospital",50,30,2
"way/344775782","hospital",50,30,2
"way/344782284","hospital",50,30,2
"way/344782285","hospital",50,30,2
"way/344782286","hospital",50,30,2
"way/344782287","hospital",50,30,2
"way/344782288","hospital",50,30,2
"way/344910623","hospital",50,30,2
"way/344910625","hospital",50,30,2
"way/344910626","hospital",50,30,2
"way/344911676","hospital",50,30,2
"way/344911677","hospital",50,30,1
"way/344911678","hospital",50,30,2
"way/344911679","hospital",50,30,1
"way/344911680","hospital",50,30,2
"way/344911681","hospital",50,30,1
"way/344911682","hospital",50,30,1
"way/344911683","hospital",50,30,2
"way/344911686","hospital",50,30,1
"way/344911687","hospital",50,30,1
"way/344911688","hospital",50,30,1
"way/345140317","hospital",50,30,3
"way/345140331","hospital",50,30,3
"way/345400570","hospital",50,30,3
"way/345630014","hospital",50,30,1
"way/345630015","hospital",50,30,1
"way/345630016","hospital",50,30,0
"way/345630017","hospital",50,30,0
"way/345630018","hospital",50,30,0
"way/345630020","hospital",50,30,0
"way/345630021","hospital",50,30,1
"way/345630022","hospital",50,30,0
"way/345630023","hospital",50,30,0
"way/345630024","hospital",50,30,0
"way/345630025","hospital",50,30,0
"way/345630026","hospital",50,30,0
"way/345630027","hospital",50,30,1
"way/345630028","hospital",50,30,0
"way/345630029","hospital",50,30,0
"way/345630030","hospital",50,30,0
"way/345630032","hospital",50,30,0
"way/345630033","hospital",50,30,0
"way/345630034","hospital",50,30,1
"way/345630035","hospital",50,30,0
"way/345630036","hospital",50,30,0
"way/345630037","hospital",50,30,0
"way/345630038","hospital",50,30,0
"way/345630039","hospital",50,30,0
"way/345630040","hospital",50,30,1
"way/345630041","hospital",50,30,0
"way/345630042","hospital",50,30,0
"way/345630043","hospital",50,30,0
"way/345630044","hospital",50,30,0
"way/345630045","hospital",50,30,0
"way/345630046","hospital",50,30,1
"way/345630047","hospital",50,30,0
"way/345630048","hospital",50,30,0
"way/345630049","hospital",50,30,0
"way/345630050","hospital",50,30,0
"way/345630051","hospital",50,30,0
"way/345630052","hospital",50,30,1
"way/345630053","hospital",50,30,0
"way/345630054","hospital",50,30,0
"way/345630055","hospital",50,30,0
"way/345637553","hospital",50,30,0
"way/345750695","hospital",50,30,0
"way/345753817","hospital",50,30,3
"way/345763852","hospital",50,30,2
"way/345763853","hospital",50,30,2
"way/345763855","hospital",50,30,2
"way/345763856","hospital",50,30,2
"way/345763857","hospital",50,30,2
"way/345763858","hospital",50,30,2
"way/345763859","hospital",50,30,2
"way/345763860","hospital",50,30,2
"way/345763861","hospital",50,30,2
"way/345763863","hospital",50,30,1
"way/345763864","hospital",50,30,1
"way/345763865","hospital",50,30,1
"way/345763866","hospital",50,30,1
"way/345787009","hospital",50,30,3
"way/345787010","hospital",50,30,3
"way/345787019","hospital",50,30,3
"way/345787021","hospital",50,30,3
"way/345787023","hospital",50,30,3
"way/345921709","hospital",50,30,0
"way/345999341","hospital",50,30,0
"way/345999345","hospital",50,30,0
"way/345999347","hospital",50,30,0
"way/345999348","hospital",50,30,0
"way/345999350","hospital",50,30,0
"way/345999351","hospital",50,30,0
"way/345999353","hospital",50,30,0
"way/345999355","hospital",50,30,0
"way/345999774","hospital",50,30,0
"way/345999775","hospital",50,30,0
"way/345999776","hospital",50,30,0
"way/345999777","hospital",50,30,0
"way/346314480","hospital",50,30,2
"way/346314482","hospital",50,30,2
"way/346618404","hospital",50,30,2
"way/346618405","hospital",50,30,2
"way/346618412","hospital",50,30,2
"way/346897456","hospital",50,30,0
"way/346897457","hospital",50,30,0
"way/346897458","hospital",50,30,0
"way/347254308","hospital",50,30,0
"way/347254311","hospital",50,30,0
"way/347254313","hospital",50,30,0
"way/347254314","hospital",50,30,0
"way/347254316","hospital",50,30,0
"way/347254317","hospital",50,30,0
"way/347254318","hospital",50,30,0
"way/347254319","hospital",50,30,0
"way/347254320","hospital",50,30,0
"way/347254322","hospital",50,30,0
"way/347254323","hospital",50,30,0
"way/347254324","hospital",50,30,0
"way/347254325","hospital",50,30,0
"way/347255803","hospital",50,30,0
"way/347255812","hospital",50,30,0
"way/347281536","hospital",50,30,0
"way/347597126","hospital",50,30,0
"way/347630208","hospital",50,30,2
"way/347630216","hospital",50,30,2
"way/347630218","hospital",50,30,2
"way/347630219","hospital",50,30,2
"way/347697149","hospital",50,30,0
"way/347697150","hospital",50,30,0
"way/347697151","hospital",50,30,0
"way/347697152","hospital",50,30,0
"way/347947115","hospital",50,30,4
"way/347947116","hospital",50,30,3
"way/347997283","hospital",50,30,0
"way/347997284","hospital",50,30,0
"way/348798649","hospital",50,30,5
"way/348939687","hospital",50,30,1
"way/348949093","hospital",50,30,0
"way/348949097","hospital",50,30,0
"way/348949099","hospital",50,30,0
"way/348949100","hospital",50,30,0
"way/348949101","hospital",50,30,0
"way/348949102","hospital",50,30,0
"way/348949103","hospital",50,30,0
"way/348949104","hospital",50,30,0
"way/348949105","hospital",50,30,0
"way/348949106","hospital",50,30,0
"way/348949107","hospital",50,30,0
"way/348949111","hospital",50,30,0
"way/349028343","hospital",50,30,0
"way/349028346","hospital",50,30,0
"way/349028349","hospital",50,30,0
"way/349028352","hospital",50,30,0
"way/349028356","hospital",50,30,0
"way/349028359","hospital",50,30,0
"way/349028362","hospital",50,30,0
"way/349028366","hospital",50,30,0
"way/349028372","hospital",50,30,0
"way/349028378","hospital",50,30,0
"way/349028383","hospital",50,30,0
"way/349028389","hospital",50,30,0
"way/349028393","hospital",50,30,0
"way/349028397","hospital",50,30,0
"way/349028402","hospital",50,30,0
"way/349028408","hospital",50,30,0
"way/349028413","hospital",50,30,0
"way/349028419","hospital",50,30,0
"way/349028425","hospital",50,30,0
"way/349028430","hospital",50,30,0
"way/349028436","hospital",50,30,0
"way/349028441","hospital",50,30,0
"way/349028447","hospital",50,30,0
"way/349028452","hospital",50,30,0
"way/349028458","hospital",50,30,0
"way/349028464","hospital",50,30,0
"way/349028468","hospital",50,30,0
"way/349142245","hospital",50,30,0
"way/349142246","hospital",50,30,0
"way/349142247","hospital",50,30,0
"way/349142248","hospital",50,30,0
"way/349142249","hospital",50,30,0
"way/349142250","hospital",50,30,0
"way/349142251","hospital",50,30,0
"way/349142252","hospital",50,30,0
"way/349142253","hospital",50,30,0
"way/349142254","hospital",50,30,0
"way/349142255","hospital",50,30,0
"way/349142256","hospital",50,30,0
"way/349142257","hospital",50,30,0
"way/349142259","hospital",50,30,0
"way/349142263","hospital",50,30,0
"way/349142267","hospital",50,30,0
"way/349142272","hospital",50,30,0
"way/349142275","hospital",50,30,0
"way/349142280","hospital",50,30,0
"way/349142283","hospital",50,30,0
"way/349142285","hospital",50,30,0
"way/349142287","hospital",50,30,0
"way/349142289","hospital",50,30,0
"way/349142293","hospital",50,30,0
"way/349142295","hospital",50,30,0
"way/349142297","hospital",50,30,0
"way/349142300","hospital",50,30,0
"way/349142302","hospital",50,30,0
"way/349142305","hospital",50,30,0
"way/349142306","hospital",50,30,0
"way/349142308","hospital",50,30,0
"way/349142310","hospital",50,30,0
"way/349142312","hospital",50,30,0
"way/349142313","hospital",50,30,0
"way/349142314","hospital",50,30,0
"way/349142315","hospital",50,30,0
"way/349142316","hospital",50,30,0
"way/349142317","hospital",50,30,0
"way/349142318","hospital",50,30,0
"way/349142319","hospital",50,30,0
"way/349142320","hospital",50,30,0
"way/349142321","hospital",50,30,0
"way/349142322","hospital",50,30,0
"way/349142323","hospital",50,30,0
"way/349142324","hospital",50,30,0
"way/349142325","hospital",50,30,0
"way/349142326","hospital",50,30,0
"way/349142327","hospital",50,30,0
"way/349142328","hospital",50,30,0
"way/349142329","hospital",50,30,0
"way/349142330","hospital",50,30,0
"way/349142331","hospital",50,30,0
"way/349142332","hospital",50,30,0
"way/349142333","hospital",50,30,0
"way/349142334","hospital",50,30,0
"way/349142335","hospital",50,30,0
"way/349142336","hospital",50,30,0
"way/349155702","hospital",50,30,0
"way/349155705","hospital",50,30,0
"way/349155707","hospital",50,30,0
"way/349155711","hospital",50,30,0
"way/349155717","hospital",50,30,0
"way/349155721","hospital",50,30,0
"way/349155724","hospital",50,30,0
"way/349155727","hospital",50,30,0
"way/349155731","hospital",50,30,0
"way/349155734","hospital",50,30,0
"way/349155736","hospital",50,30,0
"way/349155739","hospital",50,30,0
"way/349155742","hospital",50,30,0
"way/349155744","hospital",50,30,0
"way/349155747","hospital",50,30,0
"way/349155750","hospital",50,30,0
"way/349155752","hospital",50,30,0
"way/349155755","hospital",50,30,0
"way/349155758","hospital",50,30,0
"way/349155760","hospital",50,30,0
"way/349155763","hospital",50,30,0
"way/349155766","hospital",50,30,0
"way/349155768","hospital",50,30,0
"way/349155771","hospital",50,30,0
"way/349155774","hospital",50,30,0
"way/349155777","hospital",50,30,0
"way/349155779","hospital",50,30,0
"way/349155784","hospital",50,30,0
"way/349155787","hospital",50,30,0
"way/349155789","hospital",50,30,0
"way/349155792","hospital",50,30,0
"way/349155795","hospital",50,30,0
"way/349155797","hospital",50,30,0
"way/349155798","hospital",50,30,0
"way/349155799","hospital",50,30,0
"way/349155802","hospital",50,30,0
"way/349155804","hospital",50,30,0
"way/349155807","hospital",50,30,0
"way/349155809","hospital",50,30,0
"way/349155812","hospital",50,30,0
"way/349155815","hospital",50,30,0
"way/349155817","hospital",50,30,0
"way/349155820","hospital",50,30,0
"way/349155823","hospital",50,30,0
"way/349155825","hospital",50,30,0
"way/349155828","hospital",50,30,0
"way/349155830","hospital",50,30,0
"way/349155833","hospital",50,30,0
"way/349155836","hospital",50,30,0
"way/349155838","hospital",50,30,0
"way/349155841","hospital",50,30,0
"way/349155843","hospital",50,30,0
"way/349155846","hospital",50,30,0
"way/349155849","hospital",50,30,0
"way/349155852","hospital",50,30,0
"way/349155854","hospital",50,30,0
"way/349155857","hospital",50,30,0
"way/349155860","hospital",50,30,0
"way/349155862","hospital",50,30,0
"way/349155865","hospital",50,30,0
"way/349155868","hospital",50,30,0
"way/349215710","hospital",50,30,0
"way/349215711","hospital",50,30,0
"way/349215712","hospital",50,30,0
"way/349215713","hospital",50,30,0
"way/349215714","hospital",50,30,0
"way/349215715","hospital",50,30,0
"way/349215716","hospital",50,30,0
"way/349215717","hospital",50,30,0
"way/349215718","hospital",50,30,0
"way/349235023","hospital",50,30,0
"way/349235025","hospital",50,30,0
"way/349235027","hospital",50,30,0
"way/349235028","hospital",50,30,0
"way/349235030","hospital",50,30,0
"way/349235031","hospital",50,30,0
"way/349235032","hospital",50,30,0
"way/349235033","hospital",50,30,0
"way/349239796","hospital",50,30,0
"way/349239798","hospital",50,30,0
"way/349239799","hospital",50,30,0
"way/349296102","hospital",50,30,0
"way/349296105","hospital",50,30,0
"way/349296107","hospital",50,30,0
"way/349296108","hospital",50,30,0
"way/349296109","hospital",50,30,0
"way/349296110","hospital",50,30,0
"way/349296111","hospital",50,30,0
"way/349296112","hospital",50,30,0
"way/349296113","hospital",50,30,0
"way/349296114","hospital",50,30,0
"way/349296116","hospital",50,30,0
"way/349296131","hospital",50,30,0
"way/349296132","hospital",50,30,0
"way/349334568","hospital",50,30,0
"way/349349184","hospital",50,30,0
"way/349349185","hospital",50,30,0
"way/349349186","hospital",50,30,0
"way/349349187","hospital",50,30,0
"way/349550306","hospital",50,30,0
"way/349550308","hospital",50,30,0
"way/349550310","hospital",50,30,0
"way/349550311","hospital",50,30,0
"way/349550312","hospital",50,30,0
"way/349550313","hospital",50,30,0
"way/349550314","hospital",50,30,0
"way/349550315","hospital",50,30,0
"way/349550316","hospital",50,30,0
"way/349550317","hospital",50,30,0
"way/349550318","hospital",50,30,0
"way/349550319","hospital",50,30,0
"way/349550320","hospital",50,30,0
"way/349550327","hospital",50,30,0
"way/349550329","hospital",50,30,0
"way/349550330","hospital",50,30,0
"way/349550331","hospital",50,30,0
"way/349550332","hospital",50,30,0
"way/349550333","hospital",50,30,0
"way/349550334","hospital",50,30,0
"way/349550336","hospital",50,30,0
"way/349550338","hospital",50,30,0
"way/349550339","hospital",50,30,0
"way/349550342","hospital",50,30,0
"way/349550346","hospital",50,30,0
"way/349550349","hospital",50,30,0
"way/349550353","hospital",50,30,0
